TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-21,2026-09-21,FO,NSE,STF,48940,,MOTILALOFS,,2026-10-27,2026-10-27,,,MOTILALOFS26OCTFUT,1012.00,1019.00,999.50,1005.90,1003.30,1013.20,995.06,1005.90,185225,18600,86,67216060.00,82,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,119642,,MOTILALOFS,,2026-11-23,2026-11-23,1000.00,PE,MOTILALOFS26NOV1000PE,0.00,0.00,0.00,87.75,0.00,87.75,995.06,78.38,0,0,0,0.00,0,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,94759,,MOTILALOFS,,2026-09-29,2026-09-29,940.00,CE,MOTILALOFS26SEP940CE,60.00,60.00,60.00,60.00,60.00,66.95,995.06,64.91,60450,0,1,775000.00,1,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,119598,,MOTILALOFS,,2026-10-27,2026-10-27,1060.00,CE,MOTILALOFS26OCT1060CE,0.00,0.00,0.00,69.30,0.00,69.30,995.06,38.54,0,0,0,0.00,0,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,119639,,MOTILALOFS,,2026-11-23,2026-11-23,960.00,CE,MOTILALOFS26NOV960CE,0.00,0.00,0.00,134.70,0.00,134.70,995.06,104.49,0,0,0,0.00,0,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,94742,,MOTILALOFS,,2026-09-29,2026-09-29,780.00,PE,MOTILALOFS26SEP780PE,0.20,0.30,0.20,0.30,0.30,0.50,995.06,0.01,2325,0,4,2418852.50,4,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,128932,,MOTILALOFS,,2026-09-29,2026-09-29,1160.00,PE,MOTILALOFS26SEP1160PE,0.00,0.00,0.00,178.35,178.35,178.35,995.06,163.98,775,0,0,0.00,0,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,119629,,MOTILALOFS,,2026-11-23,2026-11-23,800.00,PE,MOTILALOFS26NOV800PE,0.00,0.00,0.00,19.20,0.00,19.20,995.06,12.20,0,0,0,0.00,0,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,119651,,MOTILALOFS,,2026-11-23,2026-11-23,1200.00,CE,MOTILALOFS26NOV1200CE,0.00,0.00,0.00,45.20,0.00,45.20,995.06,24.27,0,0,0,0.00,0,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,94763,,MOTILALOFS,,2026-09-29,2026-09-29,980.00,PE,MOTILALOFS26SEP980PE,8.50,11.80,6.70,8.30,8.60,8.85,995.06,8.30,196850,9300,226,173194442.50,197,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,94753,,MOTILALOFS,,2026-09-29,2026-09-29,860.00,PE,MOTILALOFS26SEP860PE,0.45,0.55,0.45,0.50,0.50,0.75,995.06,0.57,23250,-3100,5,3334437.50,5,F1,775,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106658,,RELIANCE,,2026-10-27,2026-10-27,1160.00,PE,RELIANCE26OCT1160PE,6.75,7.40,4.30,4.65,4.40,6.75,1247.40,4.65,389000,162500,754,439364600.00,462,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106699,,RELIANCE,,2026-10-27,2026-10-27,1240.00,PE,RELIANCE26OCT1240PE,30.45,31.90,22.50,23.35,23.30,29.90,1247.40,23.35,998000,235500,1790,1134061350.00,1142,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106744,,RELIANCE,,2026-10-27,2026-10-27,1460.00,PE,RELIANCE26OCT1460PE,215.00,215.35,202.00,203.50,203.50,205.35,1247.40,204.68,5500,4000,9,7500175.00,6,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,126002,,RELIANCE,,2026-11-23,2026-11-23,1340.00,PE,RELIANCE26NOV1340PE,0.00,0.00,0.00,89.95,89.95,89.95,1247.40,101.65,2500,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144353,,RELIANCE,,2026-09-29,2026-09-29,1040.00,CE,RELIANCE26SEP1040CE,0.00,0.00,0.00,205.00,205.00,205.00,1247.40,208.75,500,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144380,,RELIANCE,,2026-09-29,2026-09-29,1140.00,CE,RELIANCE26SEP1140CE,0.00,0.00,0.00,182.55,0.00,182.55,1247.40,108.99,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144390,,RELIANCE,,2026-09-29,2026-09-29,1240.00,CE,RELIANCE26SEP1240CE,15.00,20.05,11.55,18.95,19.35,16.45,1247.40,18.95,2069000,-86000,27236,17101147800.00,19014,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144486,,RELIANCE,,2026-09-29,2026-09-29,1480.00,CE,RELIANCE26SEP1480CE,0.25,0.30,0.20,0.30,0.30,0.30,1247.40,0.00,1893500,7500,118,87334825.00,49,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106648,,RELIANCE,,2026-10-27,2026-10-27,1080.00,CE,RELIANCE26OCT1080CE,0.00,0.00,0.00,172.00,172.00,172.00,1247.40,175.17,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125981,,RELIANCE,,2026-11-23,2026-11-23,1140.00,CE,RELIANCE26NOV1140CE,0.00,0.00,0.00,201.70,0.00,201.70,1247.40,131.01,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,126010,,RELIANCE,,2026-11-23,2026-11-23,1420.00,CE,RELIANCE26NOV1420CE,0.00,0.00,0.00,35.35,0.00,35.35,1247.40,9.03,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,126020,,RELIANCE,,2026-11-23,2026-11-23,1520.00,CE,RELIANCE26NOV1520CE,3.10,3.10,2.30,2.95,2.95,3.00,1247.40,2.95,100000,10000,42,31982175.00,29,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106340,,RELIANCE,,2026-09-29,2026-09-29,1150.00,PE,RELIANCE26SEP1150PE,0.60,0.65,0.40,0.45,0.45,0.65,1247.40,0.45,127000,5000,262,150719050.00,142,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144393,,RELIANCE,,2026-09-29,2026-09-29,1260.00,PE,RELIANCE26SEP1260PE,27.00,30.20,16.90,18.25,17.95,25.80,1247.40,18.25,2717500,-189500,4207,2697858000.00,3819,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106394,,RELIANCE,,2026-09-29,2026-09-29,1430.00,PE,RELIANCE26SEP1430PE,188.00,188.00,188.00,188.00,188.00,132.50,1247.40,180.74,11000,-500,1,809000.00,1,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144487,,RELIANCE,,2026-09-29,2026-09-29,1480.00,PE,RELIANCE26SEP1480PE,230.25,230.50,230.25,230.50,230.50,230.00,1247.40,230.50,34000,1000,2,1710375.00,2,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106651,,RELIANCE,,2026-10-27,2026-10-27,1100.00,CE,RELIANCE26OCT1100CE,156.75,156.75,156.75,156.75,156.75,157.00,1247.40,156.13,13500,500,1,628375.00,1,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106603,,RELIANCE,,2026-10-27,2026-10-27,1020.00,CE,RELIANCE26OCT1020CE,235.00,235.00,235.00,235.00,235.00,265.15,1247.40,235.00,500,500,1,627500.00,1,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106393,,RELIANCE,,2026-09-29,2026-09-29,1430.00,CE,RELIANCE26SEP1430CE,0.30,0.35,0.25,0.30,0.30,0.35,1247.40,0.30,642500,-10500,129,92254550.00,55,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125861,,RELIANCE,,2026-10-27,2026-10-27,1250.00,CE,RELIANCE26OCT1250CE,32.55,37.15,30.40,36.30,36.25,34.90,1247.40,36.30,2104000,994000,5018,3220040975.00,3115,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125867,,RELIANCE,,2026-10-27,2026-10-27,1290.00,CE,RELIANCE26OCT1290CE,20.25,20.40,16.20,19.35,19.40,19.80,1247.40,19.35,309500,55500,534,349188900.00,467,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125906,,RELIANCE,,2026-10-27,2026-10-27,1370.00,CE,RELIANCE26OCT1370CE,5.85,5.90,4.60,5.25,5.25,5.85,1247.40,5.25,210500,13000,274,188377600.00,235,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,126016,,RELIANCE,,2026-11-23,2026-11-23,1480.00,CE,RELIANCE26NOV1480CE,4.20,4.35,4.05,4.35,4.35,4.15,1247.40,3.97,16500,4500,11,8163200.00,10,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106353,,RELIANCE,,2026-09-29,2026-09-29,1190.00,PE,RELIANCE26SEP1190PE,2.20,2.35,1.05,1.15,1.15,2.30,1247.40,1.15,534500,-25000,1917,1142178450.00,892,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144401,,RELIANCE,,2026-09-29,2026-09-29,1340.00,PE,RELIANCE26SEP1340PE,94.00,105.35,88.10,89.15,89.55,99.10,1247.40,89.15,2130000,-70500,215,154775175.00,115,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144483,,RELIANCE,,2026-09-29,2026-09-29,1440.00,PE,RELIANCE26SEP1440PE,195.00,195.00,194.95,194.95,194.95,194.55,1247.40,190.73,40000,-500,2,1634975.00,2,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106654,,RELIANCE,,2026-10-27,2026-10-27,1120.00,PE,RELIANCE26OCT1120PE,2.85,3.10,1.75,1.85,1.80,3.00,1247.40,1.85,51000,8500,82,46022150.00,54,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125846,,RELIANCE,,2026-10-27,2026-10-27,1170.00,PE,RELIANCE26OCT1170PE,7.00,8.90,5.75,5.80,5.80,8.00,1247.40,5.80,241500,60000,458,269656150.00,370,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125988,,RELIANCE,,2026-11-23,2026-11-23,1200.00,PE,RELIANCE26NOV1200PE,20.35,21.45,16.80,17.50,16.80,21.90,1247.40,17.50,208000,-14500,147,89599075.00,135,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,126000,,RELIANCE,,2026-11-23,2026-11-23,1320.00,PE,RELIANCE26NOV1320PE,0.00,0.00,0.00,51.55,51.55,51.55,1247.40,87.58,500,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106364,,RELIANCE,,2026-09-29,2026-09-29,1250.00,CE,RELIANCE26SEP1250CE,9.85,14.00,7.60,13.30,13.45,12.00,1247.40,13.30,5084000,-1654500,36033,22716890050.00,22970,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106339,,RELIANCE,,2026-09-29,2026-09-29,1150.00,CE,RELIANCE26SEP1150CE,94.75,94.75,90.00,90.00,90.00,97.70,1247.40,99.11,0,0,4,2484750.00,2,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125835,,RELIANCE,,2026-10-27,2026-10-27,1110.00,CE,RELIANCE26OCT1110CE,0.00,0.00,0.00,220.85,0.00,220.85,1247.40,146.78,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,126013,,RELIANCE,,2026-11-23,2026-11-23,1440.00,PE,RELIANCE26NOV1440PE,0.00,0.00,0.00,131.50,0.00,131.50,1247.40,183.86,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144375,,RELIANCE,,2026-09-29,2026-09-29,1080.00,PE,RELIANCE26SEP1080PE,0.25,0.25,0.15,0.15,0.15,0.20,1247.40,0.00,404000,-6000,80,43206875.00,36,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125991,,RELIANCE,,2026-11-23,2026-11-23,1240.00,CE,RELIANCE26NOV1240CE,54.00,58.00,49.80,57.80,57.30,122.85,1247.40,57.80,11000,11000,28,18127450.00,22,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106374,,RELIANCE,,2026-09-29,2026-09-29,1310.00,CE,RELIANCE26SEP1310CE,1.50,1.70,1.05,1.45,1.40,1.70,1247.40,1.45,5017000,-331500,6318,4142269650.00,2745,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125971,,RELIANCE,,2026-11-23,2026-11-23,1040.00,CE,RELIANCE26NOV1040CE,0.00,0.00,0.00,293.80,0.00,293.80,1247.40,220.28,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106743,,RELIANCE,,2026-10-27,2026-10-27,1460.00,CE,RELIANCE26OCT1460CE,1.70,1.75,1.55,1.55,1.55,1.95,1247.40,1.18,57500,-2000,24,17538950.00,8,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106336,,RELIANCE,,2026-09-29,2026-09-29,1110.00,PE,RELIANCE26SEP1110PE,0.00,0.00,0.00,5.50,0.00,5.50,1247.40,0.01,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106659,,RELIANCE,,2026-10-27,2026-10-27,1180.00,CE,RELIANCE26OCT1180CE,82.95,82.95,77.95,80.00,80.00,79.00,1247.40,86.78,3000,500,3,1890450.00,3,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106628,,RELIANCE,,2026-10-27,2026-10-27,1040.00,CE,RELIANCE26OCT1040CE,209.00,217.00,202.00,217.00,217.00,212.00,1247.40,217.00,80500,5000,12,7479175.00,12,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144484,,RELIANCE,,2026-09-29,2026-09-29,1460.00,CE,RELIANCE26SEP1460CE,0.35,0.35,0.25,0.30,0.30,0.35,1247.40,0.30,591500,-3500,112,81775975.00,31,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144404,,RELIANCE,,2026-09-29,2026-09-29,1380.00,CE,RELIANCE26SEP1380CE,0.60,0.60,0.35,0.45,0.45,0.60,1247.40,0.45,996000,-194500,674,465204550.00,363,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106380,,RELIANCE,,2026-09-29,2026-09-29,1350.00,CE,RELIANCE26SEP1350CE,0.65,0.65,0.50,0.65,0.65,0.75,1247.40,0.65,5033000,-526000,4328,2922608825.00,1337,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106376,,RELIANCE,,2026-09-29,2026-09-29,1330.00,CE,RELIANCE26SEP1330CE,0.95,1.00,0.55,0.85,0.90,1.05,1247.40,0.85,5356500,-367000,4337,2885707650.00,1828,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106361,,RELIANCE,,2026-09-29,2026-09-29,1210.00,PE,RELIANCE26SEP1210PE,4.80,5.30,2.10,2.45,2.40,4.90,1247.40,2.45,903000,120500,6253,3794431125.00,3099,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106379,,RELIANCE,,2026-09-29,2026-09-29,1330.00,PE,RELIANCE26SEP1330PE,87.10,94.80,78.20,79.75,79.80,88.80,1247.40,79.75,1785000,-137500,347,245510225.00,328,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106740,,RELIANCE,,2026-10-27,2026-10-27,1420.00,PE,RELIANCE26OCT1420PE,0.00,0.00,0.00,119.25,119.25,119.25,1247.40,166.50,500,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125986,,RELIANCE,,2026-11-23,2026-11-23,1180.00,PE,RELIANCE26NOV1180PE,0.00,0.00,0.00,17.00,17.00,17.00,1247.40,20.33,2000,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125990,,RELIANCE,,2026-11-23,2026-11-23,1220.00,PE,RELIANCE26NOV1220PE,24.55,25.95,22.30,22.50,22.30,28.20,1247.40,22.50,7000,3500,12,7465950.00,10,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,126021,,RELIANCE,,2026-11-23,2026-11-23,1520.00,PE,RELIANCE26NOV1520PE,0.00,0.00,0.00,194.95,0.00,194.95,1247.40,258.25,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125980,,RELIANCE,,2026-11-23,2026-11-23,1120.00,PE,RELIANCE26NOV1120PE,4.00,5.00,4.00,5.00,5.00,5.90,1247.40,8.02,4500,3000,6,3373500.00,2,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106750,,RELIANCE,,2026-10-27,2026-10-27,1520.00,PE,RELIANCE26OCT1520PE,270.00,273.45,259.65,260.85,259.65,262.00,1247.40,260.85,264500,25000,62,55386100.00,40,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106748,,RELIANCE,,2026-10-27,2026-10-27,1500.00,PE,RELIANCE26OCT1500PE,245.00,254.50,242.00,243.00,243.00,248.30,1247.40,243.72,92500,49000,98,85524450.00,71,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125907,,RELIANCE,,2026-10-27,2026-10-27,1370.00,PE,RELIANCE26OCT1370PE,126.25,126.25,122.00,122.00,122.00,75.15,1247.40,121.16,3000,1000,3,2240375.00,3,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125866,,RELIANCE,,2026-10-27,2026-10-27,1270.00,PE,RELIANCE26OCT1270PE,45.00,49.00,37.05,37.90,37.80,46.60,1247.40,37.90,390500,7500,285,187257850.00,242,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125860,,RELIANCE,,2026-10-27,2026-10-27,1230.00,PE,RELIANCE26OCT1230PE,25.05,27.10,18.75,19.50,19.45,25.05,1247.40,19.50,195000,49000,640,401131675.00,525,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106695,,RELIANCE,,2026-10-27,2026-10-27,1220.00,PE,RELIANCE26OCT1220PE,21.00,22.95,15.50,16.15,16.15,21.25,1247.40,16.15,377000,93500,784,486023325.00,572,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125840,,RELIANCE,,2026-10-27,2026-10-27,1150.00,PE,RELIANCE26OCT1150PE,5.60,6.00,3.40,3.55,3.60,5.95,1247.40,3.55,350500,55500,779,449770275.00,558,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125836,,RELIANCE,,2026-10-27,2026-10-27,1110.00,PE,RELIANCE26OCT1110PE,0.00,0.00,0.00,2.30,0.00,2.30,1247.40,2.46,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144501,,RELIANCE,,2026-09-29,2026-09-29,1520.00,PE,RELIANCE26SEP1520PE,278.00,280.00,271.90,272.00,272.00,283.70,1247.40,270.63,217500,-500,54,48428700.00,26,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144495,,RELIANCE,,2026-09-29,2026-09-29,1500.00,PE,RELIANCE26SEP1500PE,254.25,263.95,249.00,250.80,251.00,255.40,1247.40,250.80,1642500,-56000,155,135998400.00,114,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106402,,RELIANCE,,2026-09-29,2026-09-29,1450.00,PE,RELIANCE26SEP1450PE,211.25,213.00,201.70,201.70,201.70,204.50,1247.40,200.72,257500,-2500,5,4145100.00,4,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106653,,RELIANCE,,2026-10-27,2026-10-27,1120.00,CE,RELIANCE26OCT1120CE,0.00,0.00,0.00,158.10,158.10,158.10,1247.40,137.57,1000,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125837,,RELIANCE,,2026-10-27,2026-10-27,1130.00,CE,RELIANCE26OCT1130CE,0.00,0.00,0.00,202.25,0.00,202.25,1247.40,128.54,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125911,,RELIANCE,,2026-10-27,2026-10-27,1390.00,CE,RELIANCE26OCT1390CE,3.75,4.50,3.45,3.95,3.95,4.35,1247.40,3.95,108500,1500,95,66203075.00,76,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125915,,RELIANCE,,2026-10-27,2026-10-27,1430.00,CE,RELIANCE26OCT1430CE,2.40,2.45,2.05,2.40,2.35,2.75,1247.40,2.40,46500,10500,89,63734125.00,60,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125975,,RELIANCE,,2026-11-23,2026-11-23,1080.00,CE,RELIANCE26NOV1080CE,0.00,0.00,0.00,201.00,201.00,201.00,1247.40,182.93,3500,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125995,,RELIANCE,,2026-11-23,2026-11-23,1280.00,CE,RELIANCE26NOV1280CE,36.85,37.00,32.80,36.85,36.85,36.10,1247.40,43.86,22500,3500,25,16434925.00,22,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,126012,,RELIANCE,,2026-11-23,2026-11-23,1440.00,CE,RELIANCE26NOV1440CE,6.45,6.50,4.30,6.25,6.00,6.55,1247.40,6.25,26000,1500,22,15908525.00,21,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106367,,RELIANCE,,2026-09-29,2026-09-29,1250.00,PE,RELIANCE26SEP1250PE,21.55,22.70,11.50,12.65,12.55,19.20,1247.40,12.65,3443500,-997000,14420,9135844950.00,11896,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144494,,RELIANCE,,2026-09-29,2026-09-29,1500.00,CE,RELIANCE26SEP1500CE,0.20,0.30,0.20,0.25,0.25,0.25,1247.40,0.25,2602500,100500,646,484578825.00,109,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144388,,RELIANCE,,2026-09-29,2026-09-29,1220.00,CE,RELIANCE26SEP1220CE,29.65,35.55,22.85,33.85,34.60,28.95,1247.40,33.85,348000,10000,3328,2077751700.00,2838,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106735,,RELIANCE,,2026-10-27,2026-10-27,1380.00,CE,RELIANCE26OCT1380CE,4.85,5.25,3.95,4.55,4.50,5.10,1247.40,4.55,227000,-31500,306,211815600.00,221,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125992,,RELIANCE,,2026-11-23,2026-11-23,1240.00,PE,RELIANCE26NOV1240PE,37.50,39.30,30.10,30.50,30.10,36.05,1247.40,30.50,21500,-500,16,10195375.00,16,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125905,,RELIANCE,,2026-10-27,2026-10-27,1350.00,PE,RELIANCE26OCT1350PE,107.10,111.50,98.00,98.00,98.00,107.10,1247.40,104.22,202000,9500,26,18941750.00,23,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STF,48987,,RELIANCE,,2026-10-27,2026-10-27,,,RELIANCE26OCTFUT,1247.90,1259.40,1242.00,1257.90,1257.90,1247.90,1247.40,1257.90,26534000,3389500,9601,5998461700.00,7734,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106645,,RELIANCE,,2026-10-27,2026-10-27,1060.00,CE,RELIANCE26OCT1060CE,0.00,0.00,0.00,195.00,195.00,195.00,1247.40,194.56,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106685,,RELIANCE,,2026-10-27,2026-10-27,1220.00,CE,RELIANCE26OCT1220CE,52.05,54.85,45.80,54.20,54.10,50.20,1247.40,54.20,104500,62500,221,140306075.00,122,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144382,,RELIANCE,,2026-09-29,2026-09-29,1160.00,CE,RELIANCE26SEP1160CE,0.00,0.00,0.00,83.00,83.00,83.00,1247.40,89.32,8000,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106707,,RELIANCE,,2026-10-27,2026-10-27,1260.00,PE,RELIANCE26OCT1260PE,39.60,42.75,31.75,32.90,32.85,39.75,1247.40,32.90,821500,61500,625,405591400.00,595,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106680,,RELIANCE,,2026-10-27,2026-10-27,1200.00,PE,RELIANCE26OCT1200PE,14.60,16.00,10.25,10.85,10.80,15.05,1247.40,10.85,1550500,158500,1440,873688600.00,1136,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144467,,RELIANCE,,2026-09-29,2026-09-29,1420.00,PE,RELIANCE26SEP1420PE,0.00,0.00,0.00,176.00,176.00,176.00,1247.40,170.76,198000,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106382,,RELIANCE,,2026-09-29,2026-09-29,1350.00,PE,RELIANCE26SEP1350PE,108.35,115.20,98.25,99.75,99.35,108.70,1247.40,99.75,1937500,-50500,234,170910650.00,135,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144385,,RELIANCE,,2026-09-29,2026-09-29,1180.00,PE,RELIANCE26SEP1180PE,1.70,1.70,0.75,0.80,0.75,1.55,1247.40,0.80,1006000,-15500,1747,1031704450.00,686,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,106385,,RELIANCE,,2026-09-29,2026-09-29,1390.00,CE,RELIANCE26SEP1390CE,0.45,0.45,0.35,0.40,0.40,0.50,1247.40,0.40,361000,-82500,345,239840375.00,212,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,126017,,RELIANCE,,2026-11-23,2026-11-23,1480.00,PE,RELIANCE26NOV1480PE,0.00,0.00,0.00,162.10,0.00,162.10,1247.40,220.46,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,125994,,RELIANCE,,2026-11-23,2026-11-23,1260.00,PE,RELIANCE26NOV1260PE,44.90,49.10,39.45,39.95,39.50,47.35,1247.40,39.95,96000,17500,51,33247900.00,50,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144379,,RELIANCE,,2026-09-29,2026-09-29,1120.00,PE,RELIANCE26SEP1120PE,0.35,0.40,0.30,0.30,0.30,0.40,1247.40,0.30,318500,13000,103,57696450.00,79,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144348,,RELIANCE,,2026-09-29,2026-09-29,1020.00,CE,RELIANCE26SEP1020CE,0.00,0.00,0.00,291.05,0.00,291.05,1247.40,228.72,0,0,0,0.00,0,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144398,,RELIANCE,,2026-09-29,2026-09-29,1320.00,CE,RELIANCE26SEP1320CE,1.15,1.25,0.80,1.10,1.10,1.35,1247.40,1.10,7000500,-612500,6179,4081123775.00,2434,F1,500,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,144400,,RELIANCE,,2026-09-29,2026-09-29,1340.00,CE,RELIANCE26SEP1340CE,0.75,0.95,0.60,0.80,0.80,0.95,1247.40,0.80,7228500,-572500,4290,2875778750.00,1495,F1,500,,,,,
