TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-18,2026-09-18,FO,NSE,STO,69411,,AMBER,,2026-11-23,2026-11-23,8000.00,CE,AMBER26NOV8000CE,0.00,0.00,0.00,586.90,0.00,586.90,7125.01,326.84,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69265,,AMBER,,2026-10-27,2026-10-27,7700.00,CE,AMBER26OCT7700CE,0.00,0.00,0.00,561.85,0.00,561.85,7125.01,269.84,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69395,,AMBER,,2026-11-23,2026-11-23,7200.00,CE,AMBER26NOV7200CE,0.00,0.00,0.00,932.30,0.00,932.30,7125.01,614.49,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69437,,AMBER,,2026-11-23,2026-11-23,8800.00,CE,AMBER26NOV8800CE,0.00,0.00,0.00,354.90,0.00,354.90,7125.01,161.99,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82854,,AMBER,,2026-09-29,2026-09-29,7400.00,PE,AMBER26SEP7400PE,316.00,316.00,285.00,300.00,300.00,350.10,7125.01,406.59,44000,-800,37,28474720.00,14,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69312,,AMBER,,2026-11-23,2026-11-23,6200.00,PE,AMBER26NOV6200PE,0.00,0.00,0.00,227.10,0.00,227.10,7125.01,203.86,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69441,,AMBER,,2026-11-23,2026-11-23,8800.00,PE,AMBER26NOV8800PE,0.00,0.00,0.00,1592.20,0.00,1592.20,7125.01,1736.98,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69398,,AMBER,,2026-11-23,2026-11-23,7400.00,PE,AMBER26NOV7400PE,0.00,0.00,0.00,692.10,0.00,692.10,7125.01,719.65,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69388,,AMBER,,2026-11-23,2026-11-23,6400.00,PE,AMBER26NOV6400PE,0.00,0.00,0.00,283.45,0.00,283.45,7125.01,263.31,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,54205,,AMBER,,2026-10-27,2026-10-27,6800.00,CE,AMBER26OCT6800CE,0.00,0.00,0.00,698.20,698.20,698.20,7125.01,667.09,100,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,54112,,AMBER,,2026-09-29,2026-09-29,6300.00,CE,AMBER26SEP6300CE,0.00,0.00,0.00,1210.20,0.00,1210.20,7125.01,857.03,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82855,,AMBER,,2026-09-29,2026-09-29,7600.00,CE,AMBER26SEP7600CE,22.15,26.00,15.10,16.10,16.20,17.50,7125.01,16.10,66900,400,401,305562495.00,326,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82861,,AMBER,,2026-09-29,2026-09-29,8200.00,CE,AMBER26SEP8200CE,5.25,6.00,4.00,4.25,4.00,5.25,7125.01,4.25,37200,-700,48,39386075.00,41,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82869,,AMBER,,2026-09-29,2026-09-29,9000.00,CE,AMBER26SEP9000CE,1.70,1.70,1.70,1.70,1.70,9.00,7125.01,0.92,0,-100,2,1800340.00,2,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,54201,,AMBER,,2026-10-27,2026-10-27,6400.00,CE,AMBER26OCT6400CE,0.00,0.00,0.00,1266.00,0.00,1266.00,7125.01,930.61,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,54203,,AMBER,,2026-10-27,2026-10-27,6600.00,CE,AMBER26OCT6600CE,0.00,0.00,0.00,1144.00,0.00,1144.00,7125.01,792.03,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82864,,AMBER,,2026-09-29,2026-09-29,8400.00,PE,AMBER26SEP8400PE,0.00,0.00,0.00,1517.20,1517.20,1517.20,7125.01,1268.58,4000,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82867,,AMBER,,2026-09-29,2026-09-29,8800.00,CE,AMBER26SEP8800CE,0.00,0.00,0.00,3.60,3.60,3.60,7125.01,2.02,300,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,54195,,AMBER,,2026-10-27,2026-10-27,6000.00,CE,AMBER26OCT6000CE,0.00,0.00,0.00,1535.90,0.00,1535.90,7125.01,1242.79,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69274,,AMBER,,2026-10-27,2026-10-27,8500.00,PE,AMBER26OCT8500PE,0.00,0.00,0.00,1283.45,0.00,1283.45,7125.01,1420.00,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,54210,,AMBER,,2026-10-27,2026-10-27,7200.00,PE,AMBER26OCT7200PE,280.00,285.00,275.00,275.00,275.00,320.00,7125.01,484.61,1200,600,7,5236000.00,7,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69251,,AMBER,,2026-10-27,2026-10-27,6700.00,PE,AMBER26OCT6700PE,0.00,0.00,0.00,289.35,0.00,289.35,7125.01,257.77,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,54202,,AMBER,,2026-10-27,2026-10-27,6400.00,PE,AMBER26OCT6400PE,0.00,0.00,0.00,360.90,0.00,360.90,7125.01,162.53,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,54094,,AMBER,,2026-09-29,2026-09-29,6100.00,PE,AMBER26SEP6100PE,4.60,5.70,3.20,4.00,4.00,5.20,7125.01,8.61,1400,100,34,20754985.00,27,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69305,,AMBER,,2026-11-23,2026-11-23,5600.00,CE,AMBER26NOV5600CE,0.00,0.00,0.00,2018.95,0.00,2018.95,7125.01,1669.22,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69252,,AMBER,,2026-10-27,2026-10-27,6900.00,CE,AMBER26OCT6900CE,0.00,0.00,0.00,965.25,0.00,965.25,7125.01,609.73,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69392,,AMBER,,2026-11-23,2026-11-23,6800.00,PE,AMBER26NOV6800PE,0.00,0.00,0.00,421.10,0.00,421.10,7125.01,414.38,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69389,,AMBER,,2026-11-23,2026-11-23,6600.00,CE,AMBER26NOV6600CE,0.00,0.00,0.00,1277.85,0.00,1277.85,7125.01,933.56,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69426,,AMBER,,2026-11-23,2026-11-23,8400.00,CE,AMBER26NOV8400CE,0.00,0.00,0.00,458.25,0.00,458.25,7125.01,232.29,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,69434,,AMBER,,2026-11-23,2026-11-23,8600.00,CE,AMBER26NOV8600CE,0.00,0.00,0.00,403.50,0.00,403.50,7125.01,194.26,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82838,,AMBER,,2026-09-29,2026-09-29,6200.00,CE,AMBER26SEP6200CE,0.00,0.00,0.00,1669.80,0.00,1669.80,7125.01,949.67,0,0,0,0.00,0,F1,100,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76497,,BAJFINANCE,,2026-11-23,2026-11-23,840.00,CE,BAJFINANCE26NOV840CE,0.00,0.00,0.00,264.45,0.00,264.45,1040.20,213.75,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76217,,BAJFINANCE,,2026-10-27,2026-10-27,1170.00,CE,BAJFINANCE26OCT1170CE,0.00,0.00,0.00,37.25,0.00,37.25,1040.20,11.24,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57107,,BAJFINANCE,,2026-09-29,2026-09-29,1070.00,CE,BAJFINANCE26SEP1070CE,3.55,4.50,2.65,3.60,3.65,3.10,1040.20,3.60,1442250,27750,2296,1848491775.00,1335,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76205,,BAJFINANCE,,2026-10-27,2026-10-27,1050.00,CE,BAJFINANCE26OCT1050CE,22.95,26.30,20.65,24.60,25.20,21.10,1040.20,24.60,169500,45000,176,141731925.00,145,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76197,,BAJFINANCE,,2026-10-27,2026-10-27,970.00,CE,BAJFINANCE26OCT970CE,0.00,0.00,0.00,144.65,0.00,144.65,1040.20,94.11,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89039,,BAJFINANCE,,2026-09-29,2026-09-29,1240.00,PE,BAJFINANCE26SEP1240PE,0.00,0.00,0.00,134.30,134.30,134.30,1040.20,197.63,6750,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76194,,BAJFINANCE,,2026-10-27,2026-10-27,930.00,PE,BAJFINANCE26OCT930PE,0.00,0.00,0.00,9.85,0.00,9.85,1040.20,8.79,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76196,,BAJFINANCE,,2026-10-27,2026-10-27,950.00,PE,BAJFINANCE26OCT950PE,6.85,6.85,4.95,5.20,5.00,8.70,1040.20,5.20,39000,1500,65,46588312.50,47,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57184,,BAJFINANCE,,2026-10-27,2026-10-27,1040.00,PE,BAJFINANCE26OCT1040PE,35.00,37.00,28.80,30.80,29.60,25.05,1040.20,30.80,27750,6750,31,24897562.50,26,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89023,,BAJFINANCE,,2026-09-29,2026-09-29,1120.00,PE,BAJFINANCE26SEP1120PE,92.00,92.00,86.15,88.40,86.15,108.20,1040.20,88.40,145500,-1500,5,4534162.50,5,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57095,,BAJFINANCE,,2026-09-29,2026-09-29,970.00,CE,BAJFINANCE26SEP970CE,0.00,0.00,0.00,52.10,52.10,52.10,1040.20,75.55,15750,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76192,,BAJFINANCE,,2026-10-27,2026-10-27,930.00,CE,BAJFINANCE26OCT930CE,0.00,0.00,0.00,176.95,0.00,176.95,1040.20,125.25,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76501,,BAJFINANCE,,2026-11-23,2026-11-23,880.00,CE,BAJFINANCE26NOV880CE,0.00,0.00,0.00,228.80,0.00,228.80,1040.20,178.24,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76503,,BAJFINANCE,,2026-11-23,2026-11-23,900.00,CE,BAJFINANCE26NOV900CE,0.00,0.00,0.00,211.70,0.00,211.70,1040.20,161.40,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76537,,BAJFINANCE,,2026-11-23,2026-11-23,1240.00,CE,BAJFINANCE26NOV1240CE,0.00,0.00,0.00,31.65,0.00,31.65,1040.20,11.59,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57096,,BAJFINANCE,,2026-09-29,2026-09-29,970.00,PE,BAJFINANCE26SEP970PE,2.10,2.65,1.10,1.30,1.20,3.20,1040.20,1.30,198000,-51000,957,697635787.50,471,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89007,,BAJFINANCE,,2026-09-29,2026-09-29,980.00,PE,BAJFINANCE26SEP980PE,3.05,3.70,1.55,1.85,1.70,4.40,1040.20,1.85,1120500,19500,2425,1787004487.50,948,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89026,,BAJFINANCE,,2026-09-29,2026-09-29,1140.00,PE,BAJFINANCE26SEP1140PE,106.00,106.00,106.00,106.00,106.00,115.55,1040.20,99.84,39000,-1500,2,1869000.00,2,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57123,,BAJFINANCE,,2026-09-29,2026-09-29,1230.00,CE,BAJFINANCE26SEP1230CE,0.00,0.00,0.00,0.75,0.75,0.75,1040.20,0.07,4500,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76505,,BAJFINANCE,,2026-11-23,2026-11-23,920.00,CE,BAJFINANCE26NOV920CE,0.00,0.00,0.00,195.15,0.00,195.15,1040.20,145.28,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,88997,,BAJFINANCE,,2026-09-29,2026-09-29,880.00,PE,BAJFINANCE26SEP880PE,0.00,0.00,0.00,18.50,0.00,18.50,1040.20,0.05,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76538,,BAJFINANCE,,2026-11-23,2026-11-23,1240.00,PE,BAJFINANCE26NOV1240PE,0.00,0.00,0.00,165.85,0.00,165.85,1040.20,197.30,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89015,,BAJFINANCE,,2026-09-29,2026-09-29,1040.00,PE,BAJFINANCE26SEP1040PE,29.75,29.75,16.55,18.55,17.70,29.75,1040.20,18.55,881250,39750,1138,905404837.50,1080,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76529,,BAJFINANCE,,2026-11-23,2026-11-23,1160.00,CE,BAJFINANCE26NOV1160CE,0.00,0.00,0.00,54.45,0.00,54.45,1040.20,25.22,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76525,,BAJFINANCE,,2026-11-23,2026-11-23,1120.00,CE,BAJFINANCE26NOV1120CE,0.00,0.00,0.00,69.95,0.00,69.95,1040.20,35.88,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76521,,BAJFINANCE,,2026-11-23,2026-11-23,1080.00,CE,BAJFINANCE26NOV1080CE,0.00,0.00,0.00,88.55,0.00,88.55,1040.20,49.93,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76215,,BAJFINANCE,,2026-10-27,2026-10-27,1150.00,CE,BAJFINANCE26OCT1150CE,3.45,4.10,3.00,4.00,4.00,3.20,1040.20,14.65,54000,11250,35,30275325.00,33,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76209,,BAJFINANCE,,2026-10-27,2026-10-27,1090.00,CE,BAJFINANCE26OCT1090CE,0.00,0.00,0.00,68.75,0.00,68.75,1040.20,30.27,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89036,,BAJFINANCE,,2026-09-29,2026-09-29,1220.00,CE,BAJFINANCE26SEP1220CE,0.30,0.30,0.30,0.30,0.30,0.40,1040.20,0.30,260250,4500,15,13728375.00,11,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89020,,BAJFINANCE,,2026-09-29,2026-09-29,1100.00,CE,BAJFINANCE26SEP1100CE,1.85,1.90,1.20,1.40,1.40,1.40,1040.20,1.40,3870000,-85500,1514,1250608650.00,801,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57108,,BAJFINANCE,,2026-09-29,2026-09-29,1070.00,PE,BAJFINANCE26SEP1070PE,48.00,48.00,37.65,41.00,40.95,49.80,1040.20,41.00,499500,-15000,72,60103837.50,57,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76198,,BAJFINANCE,,2026-10-27,2026-10-27,970.00,PE,BAJFINANCE26OCT970PE,0.00,0.00,0.00,7.50,7.50,7.50,1040.20,17.38,750,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57186,,BAJFINANCE,,2026-10-27,2026-10-27,1060.00,PE,BAJFINANCE26OCT1060PE,47.75,48.00,44.50,44.50,44.50,54.80,1040.20,54.50,15000,6750,13,10781437.50,10,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57188,,BAJFINANCE,,2026-10-27,2026-10-27,1080.00,PE,BAJFINANCE26OCT1080PE,54.00,55.55,53.80,55.20,53.80,70.00,1040.20,55.20,26250,3750,7,5957887.50,7,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76524,,BAJFINANCE,,2026-11-23,2026-11-23,1100.00,PE,BAJFINANCE26NOV1100PE,0.00,0.00,0.00,75.10,0.00,75.10,1040.20,89.75,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76532,,BAJFINANCE,,2026-11-23,2026-11-23,1180.00,PE,BAJFINANCE26NOV1180PE,0.00,0.00,0.00,122.80,0.00,122.80,1040.20,147.31,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89002,,BAJFINANCE,,2026-09-29,2026-09-29,940.00,CE,BAJFINANCE26SEP940CE,0.00,0.00,0.00,164.05,164.05,164.05,1040.20,103.01,2250,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89034,,BAJFINANCE,,2026-09-29,2026-09-29,1200.00,CE,BAJFINANCE26SEP1200CE,0.35,0.45,0.20,0.30,0.30,0.35,1040.20,0.30,779250,-40500,109,98122162.50,56,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89005,,BAJFINANCE,,2026-09-29,2026-09-29,960.00,PE,BAJFINANCE26SEP960PE,2.50,2.50,0.80,0.95,0.85,2.30,1040.20,0.95,177000,-36000,292,210535537.50,208,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76530,,BAJFINANCE,,2026-11-23,2026-11-23,1160.00,PE,BAJFINANCE26NOV1160PE,0.00,0.00,0.00,109.80,0.00,109.80,1040.20,131.84,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57198,,BAJFINANCE,,2026-10-27,2026-10-27,1180.00,PE,BAJFINANCE26OCT1180PE,0.00,0.00,0.00,117.10,117.10,117.10,1040.20,141.66,6750,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76216,,BAJFINANCE,,2026-10-27,2026-10-27,1150.00,PE,BAJFINANCE26OCT1150PE,122.00,122.00,112.00,112.50,112.50,130.45,1040.20,116.71,127500,21000,28,26612625.00,14,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76208,,BAJFINANCE,,2026-10-27,2026-10-27,1070.00,PE,BAJFINANCE26OCT1070PE,52.00,52.85,52.00,52.70,52.70,63.00,1040.20,60.27,4500,4500,6,5051212.50,4,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57191,,BAJFINANCE,,2026-10-27,2026-10-27,1120.00,CE,BAJFINANCE26OCT1120CE,5.10,7.00,5.10,6.55,6.50,49.95,1040.20,6.55,24750,24750,41,34622625.00,31,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57102,,BAJFINANCE,,2026-09-29,2026-09-29,1010.00,PE,BAJFINANCE26SEP1010PE,8.55,11.20,5.50,6.30,5.80,12.75,1040.20,6.30,619500,-4500,1652,1260985350.00,1304,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57189,,BAJFINANCE,,2026-10-27,2026-10-27,1100.00,CE,BAJFINANCE26OCT1100CE,9.95,10.20,7.65,9.65,9.70,8.20,1040.20,9.65,416250,96000,364,302798625.00,270,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76207,,BAJFINANCE,,2026-10-27,2026-10-27,1070.00,CE,BAJFINANCE26OCT1070CE,18.00,18.00,17.00,17.20,17.45,20.00,1040.20,17.20,6750,4500,7,5709937.50,7,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57119,,BAJFINANCE,,2026-09-29,2026-09-29,1190.00,CE,BAJFINANCE26SEP1190CE,0.25,0.30,0.25,0.30,0.30,0.50,1040.20,0.35,108000,0,2,1785412.50,2,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89006,,BAJFINANCE,,2026-09-29,2026-09-29,980.00,CE,BAJFINANCE26SEP980CE,48.00,56.55,48.00,54.25,55.25,43.85,1040.20,54.25,60750,-2250,53,41110162.50,51,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57105,,BAJFINANCE,,2026-09-29,2026-09-29,1050.00,CE,BAJFINANCE26SEP1050CE,7.55,8.70,5.35,7.60,7.85,5.90,1040.20,7.60,2225250,-71250,3465,2747285062.50,2643,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76203,,BAJFINANCE,,2026-10-27,2026-10-27,1030.00,CE,BAJFINANCE26OCT1030CE,30.00,35.85,29.00,34.05,34.50,30.00,1040.20,34.05,133500,131250,222,176714550.00,132,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89013,,BAJFINANCE,,2026-09-29,2026-09-29,1040.00,CE,BAJFINANCE26SEP1040CE,11.45,12.70,7.90,11.30,11.50,8.40,1040.20,11.30,864750,26250,3819,3009048675.00,3263,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57165,,BAJFINANCE,,2026-10-27,2026-10-27,860.00,CE,BAJFINANCE26OCT860CE,0.00,0.00,0.00,209.90,0.00,209.90,1040.20,187.90,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89017,,BAJFINANCE,,2026-09-29,2026-09-29,1060.00,PE,BAJFINANCE26SEP1060PE,37.50,41.70,30.00,31.95,31.55,45.65,1040.20,31.95,857250,-9750,237,194562112.50,233,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57114,,BAJFINANCE,,2026-09-29,2026-09-29,1130.00,PE,BAJFINANCE26SEP1130PE,0.00,0.00,0.00,115.55,115.55,115.55,1040.20,90.62,54750,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89028,,BAJFINANCE,,2026-09-29,2026-09-29,1160.00,PE,BAJFINANCE26SEP1160PE,131.15,132.05,131.15,132.05,132.05,146.85,1040.20,118.80,51750,-4500,6,5812200.00,2,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89033,,BAJFINANCE,,2026-09-29,2026-09-29,1180.00,PE,BAJFINANCE26SEP1180PE,0.00,0.00,0.00,166.00,166.00,166.00,1040.20,138.21,1500,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57178,,BAJFINANCE,,2026-10-27,2026-10-27,980.00,PE,BAJFINANCE26OCT980PE,10.80,10.90,9.15,9.80,9.60,15.15,1040.20,9.80,30000,4500,26,19304887.50,25,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76206,,BAJFINANCE,,2026-10-27,2026-10-27,1050.00,PE,BAJFINANCE26OCT1050PE,43.00,43.00,33.95,35.95,35.30,48.00,1040.20,35.95,35250,3750,17,13856137.50,17,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57118,,BAJFINANCE,,2026-09-29,2026-09-29,1170.00,PE,BAJFINANCE26SEP1170PE,0.00,0.00,0.00,79.10,79.10,79.10,1040.20,128.46,21000,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76201,,BAJFINANCE,,2026-10-27,2026-10-27,1010.00,CE,BAJFINANCE26OCT1010CE,0.00,0.00,0.00,115.55,0.00,115.55,1040.20,67.57,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57117,,BAJFINANCE,,2026-09-29,2026-09-29,1170.00,CE,BAJFINANCE26SEP1170CE,0.40,0.45,0.35,0.40,0.35,0.40,1040.20,0.40,630750,-4500,63,55301025.00,46,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57115,,BAJFINANCE,,2026-09-29,2026-09-29,1150.00,CE,BAJFINANCE26SEP1150CE,0.65,0.65,0.50,0.60,0.60,0.60,1040.20,0.60,694500,-150750,396,341709937.50,189,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76510,,BAJFINANCE,,2026-11-23,2026-11-23,960.00,PE,BAJFINANCE26NOV960PE,0.00,0.00,0.00,22.30,0.00,22.30,1040.20,24.49,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76514,,BAJFINANCE,,2026-11-23,2026-11-23,1000.00,PE,BAJFINANCE26NOV1000PE,0.00,0.00,0.00,33.35,0.00,33.35,1040.20,38.06,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,76508,,BAJFINANCE,,2026-11-23,2026-11-23,940.00,PE,BAJFINANCE26NOV940PE,0.00,0.00,0.00,17.85,0.00,17.85,1040.20,19.10,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,88993,,BAJFINANCE,,2026-09-29,2026-09-29,880.00,CE,BAJFINANCE26SEP880CE,0.00,0.00,0.00,156.75,0.00,156.75,1040.20,161.82,0,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,89000,,BAJFINANCE,,2026-09-29,2026-09-29,920.00,CE,BAJFINANCE26SEP920CE,0.00,0.00,0.00,96.00,96.00,96.00,1040.20,122.29,49500,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57081,,BAJFINANCE,,2026-09-29,2026-09-29,930.00,CE,BAJFINANCE26SEP930CE,0.00,0.00,0.00,164.50,164.50,164.50,1040.20,112.58,5250,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57093,,BAJFINANCE,,2026-09-29,2026-09-29,950.00,CE,BAJFINANCE26SEP950CE,78.00,82.95,78.00,82.65,82.95,68.80,1040.20,82.65,33750,1500,5,3866550.00,4,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57196,,BAJFINANCE,,2026-10-27,2026-10-27,1160.00,PE,BAJFINANCE26OCT1160PE,0.00,0.00,0.00,136.50,136.50,136.50,1040.20,124.84,11250,0,0,0.00,0,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57180,,BAJFINANCE,,2026-10-27,2026-10-27,1000.00,PE,BAJFINANCE26OCT1000PE,18.00,19.25,13.70,14.75,14.00,20.70,1040.20,14.75,231000,35250,175,133338600.00,126,F1,750,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,57170,,BAJFINANCE,,2026-10-27,2026-10-27,900.00,PE,BAJFINANCE26OCT900PE,2.80,2.80,2.10,2.10,2.10,3.60,1040.20,4.84,39000,11250,41,27747900.00,36,F1,750,,,,,
